,clip_name,label,cluster
1065,train1066.aiff,1,0
1066,train1067.aiff,0,2
1067,train1068.aiff,0,2
1068,train1069.aiff,0,2
1069,train1070.aiff,0,2
1070,train1071.aiff,0,2
1071,train1072.aiff,0,2
1072,train1073.aiff,0,2
1073,train1074.aiff,0,0
1074,train1075.aiff,1,0
1075,train1076.aiff,0,0
1076,train1077.aiff,1,0
1077,train1078.aiff,0,0
1078,train1079.aiff,1,0
1079,train1080.aiff,1,2
1080,train1081.aiff,0,0
1081,train1082.aiff,1,2
1082,train1083.aiff,0,2
1083,train1084.aiff,0,0
1084,train1085.aiff,0,0
1085,train1086.aiff,0,2
1086,train1087.aiff,0,2
1087,train1088.aiff,0,0
1088,train1089.aiff,1,2
1089,train1090.aiff,0,0
1090,train1091.aiff,1,0
1091,train1092.aiff,1,2
1092,train1093.aiff,1,0
1093,train1094.aiff,0,1
1094,train1095.aiff,0,0
1095,train1096.aiff,0,0
1096,train1097.aiff,0,0
1097,train1098.aiff,0,2
1098,train1099.aiff,0,2
1099,train1100.aiff,0,0
1100,train1101.aiff,1,2
1101,train1102.aiff,1,3
1102,train1103.aiff,1,3
1103,train1104.aiff,1,3
1104,train1105.aiff,0,0
1105,train1106.aiff,0,0
1106,train1107.aiff,0,2
1107,train1108.aiff,0,0
1108,train1109.aiff,0,0
1109,train1110.aiff,0,0
1110,train1111.aiff,0,2
1111,train1112.aiff,1,0
1112,train1113.aiff,0,0
1113,train1114.aiff,0,2
1114,train1115.aiff,0,2
1115,train1116.aiff,0,1
1116,train1117.aiff,0,0
1117,train1118.aiff,0,0
1118,train1119.aiff,0,0
1119,train1120.aiff,0,0
1120,train1121.aiff,0,2
1121,train1122.aiff,1,0
1122,train1123.aiff,0,2
1123,train1124.aiff,0,2
1124,train1125.aiff,0,0
1125,train1126.aiff,0,0
1126,train1127.aiff,1,2
1127,train1128.aiff,0,0
1128,train1129.aiff,0,0
1129,train1130.aiff,1,0
1130,train1131.aiff,0,0
1131,train1132.aiff,0,1
1132,train1133.aiff,0,2
1133,train1134.aiff,0,2
1134,train1135.aiff,0,0
1135,train1136.aiff,0,1
1136,train1137.aiff,0,0
1137,train1138.aiff,0,2
1138,train1139.aiff,0,2
1139,train1140.aiff,0,0
1140,train1141.aiff,0,0
1141,train1142.aiff,1,3
1142,train1143.aiff,1,3
1143,train1144.aiff,0,0
1144,train1145.aiff,0,2
1145,train1146.aiff,0,2
1146,train1147.aiff,0,2
1147,train1148.aiff,1,3
1148,train1149.aiff,1,3
1149,train1150.aiff,1,3
1150,train1151.aiff,0,2
1151,train1152.aiff,0,2
1152,train1153.aiff,0,2
1153,train1154.aiff,0,0
1154,train1155.aiff,0,0
1155,train1156.aiff,0,0
1156,train1157.aiff,0,0
1157,train1158.aiff,0,0
1158,train1159.aiff,0,0
1159,train1160.aiff,0,0
1160,train1161.aiff,1,3
1161,train1162.aiff,1,0
1162,train1163.aiff,0,0
1163,train1164.aiff,0,0
1164,train1165.aiff,0,0
1165,train1166.aiff,0,1
1166,train1167.aiff,0,0
1167,train1168.aiff,0,0
1168,train1169.aiff,0,0
1169,train1170.aiff,0,2
1170,train1171.aiff,0,1
1171,train1172.aiff,1,0
1172,train1173.aiff,1,0
1173,train1174.aiff,1,0
1174,train1175.aiff,0,2
1175,train1176.aiff,0,2
1176,train1177.aiff,0,1
1177,train1178.aiff,0,0
1178,train1179.aiff,0,2
1179,train1180.aiff,0,2
1180,train1181.aiff,0,2
1181,train1182.aiff,0,0
1182,train1183.aiff,0,2
1183,train1184.aiff,0,2
1184,train1185.aiff,0,0
1185,train1186.aiff,0,0
1186,train1187.aiff,0,0
1187,train1188.aiff,0,0
1188,train1189.aiff,0,2
1189,train1190.aiff,0,2
1190,train1191.aiff,0,0
1191,train1192.aiff,0,0
1192,train1193.aiff,0,0
1193,train1194.aiff,0,0
1194,train1195.aiff,0,2
1195,train1196.aiff,0,0
1196,train1197.aiff,0,0
1197,train1198.aiff,0,1
1198,train1199.aiff,0,0
1199,train1200.aiff,0,2
1200,train1201.aiff,0,2
1201,train1202.aiff,0,2
1202,train1203.aiff,0,2
1203,train1204.aiff,0,1
1204,train1205.aiff,0,1
1205,train1206.aiff,0,1
1206,train1207.aiff,0,2
1207,train1208.aiff,0,1
1208,train1209.aiff,0,1
1209,train1210.aiff,0,1
1210,train1211.aiff,0,2
1211,train1212.aiff,0,2
1212,train1213.aiff,0,2
1213,train1214.aiff,0,2
1214,train1215.aiff,0,1
1215,train1216.aiff,0,2
1216,train1217.aiff,0,1
1217,train1218.aiff,0,0
1218,train1219.aiff,0,2
1219,train1220.aiff,0,2
1220,train1221.aiff,0,0
1221,train1222.aiff,0,0
1222,train1223.aiff,0,0
1223,train1224.aiff,1,0
1224,train1225.aiff,1,2
1225,train1226.aiff,1,0
1226,train1227.aiff,0,0
1227,train1228.aiff,0,2
1228,train1229.aiff,0,1
1229,train1230.aiff,0,0
1230,train1231.aiff,0,2
1231,train1232.aiff,0,0
1232,train1233.aiff,0,2
1233,train1234.aiff,0,2
1234,train1235.aiff,0,2
1235,train1236.aiff,0,2
1236,train1237.aiff,0,1
1237,train1238.aiff,0,2
1238,train1239.aiff,0,1
1239,train1240.aiff,0,1
1240,train1241.aiff,0,1
1241,train1242.aiff,0,2
1242,train1243.aiff,0,1
1243,train1244.aiff,0,1
1244,train1245.aiff,0,1
1245,train1246.aiff,0,1
1246,train1247.aiff,0,1
1247,train1248.aiff,0,2
1248,train1249.aiff,0,1
1249,train1250.aiff,0,1
1250,train1251.aiff,0,2
1251,train1252.aiff,0,2
1252,train1253.aiff,0,1
1253,train1254.aiff,0,0
1254,train1255.aiff,0,1
1255,train1256.aiff,0,2
1256,train1257.aiff,0,1
1257,train1258.aiff,0,1
1258,train1259.aiff,0,2
1259,train1260.aiff,0,1
1260,train1261.aiff,0,2
1261,train1262.aiff,0,1
1262,train1263.aiff,0,1
1263,train1264.aiff,0,1
1264,train1265.aiff,0,2
1265,train1266.aiff,0,1
1266,train1267.aiff,0,2
1267,train1268.aiff,0,1
1268,train1269.aiff,0,1
1269,train1270.aiff,0,1
1270,train1271.aiff,0,1
1271,train1272.aiff,0,1
1272,train1273.aiff,0,1
1273,train1274.aiff,0,1
1274,train1275.aiff,0,1
1275,train1276.aiff,0,2
1276,train1277.aiff,0,2
1277,train1278.aiff,0,1
1278,train1279.aiff,0,1
1279,train1280.aiff,0,1
1280,train1281.aiff,0,2
1281,train1282.aiff,0,2
1282,train1283.aiff,0,4
1283,train1284.aiff,0,1
1284,train1285.aiff,0,2
1285,train1286.aiff,0,2
1286,train1287.aiff,0,2
1287,train1288.aiff,0,2
1288,train1289.aiff,0,2
1289,train1290.aiff,0,2
1290,train1291.aiff,0,1
1291,train1292.aiff,0,1
1292,train1293.aiff,0,1
1293,train1294.aiff,0,2
1294,train1295.aiff,0,1
1295,train1296.aiff,0,2
1296,train1297.aiff,0,0
1297,train1298.aiff,0,0
1298,train1299.aiff,0,2
1299,train1300.aiff,0,2
1300,train1301.aiff,0,3
1301,train1302.aiff,0,2
1302,train1303.aiff,0,2
1303,train1304.aiff,0,2
1304,train1305.aiff,0,2
1305,train1306.aiff,0,2
1306,train1307.aiff,0,0
1307,train1308.aiff,0,2
1308,train1309.aiff,0,2
1309,train1310.aiff,0,2
1310,train1311.aiff,0,0
1311,train1312.aiff,0,2
1312,train1313.aiff,0,0
1313,train1314.aiff,0,0
1314,train1315.aiff,0,0
1315,train1316.aiff,0,0
1316,train1317.aiff,0,0
1317,train1318.aiff,0,0
1318,train1319.aiff,0,1
1319,train1320.aiff,0,0
1320,train1321.aiff,0,0
1321,train1322.aiff,0,0
1322,train1323.aiff,0,0
1323,train1324.aiff,0,0
1324,train1325.aiff,0,2
1325,train1326.aiff,1,0
1326,train1327.aiff,1,0
1327,train1328.aiff,1,0
1328,train1329.aiff,1,0
1329,train1330.aiff,1,3
1330,train1331.aiff,1,3
1331,train1332.aiff,0,0
1332,train1333.aiff,0,1
1333,train1334.aiff,0,1
1334,train1335.aiff,0,1
1335,train1336.aiff,0,2
1336,train1337.aiff,0,2
1337,train1338.aiff,0,3
1338,train1339.aiff,0,0
1339,train1340.aiff,0,2
1340,train1341.aiff,1,0
1341,train1342.aiff,1,0
1342,train1343.aiff,0,0
1343,train1344.aiff,0,1
1344,train1345.aiff,0,2
1345,train1346.aiff,0,2
1346,train1347.aiff,0,0
1347,train1348.aiff,0,2
1348,train1349.aiff,0,0
1349,train1350.aiff,0,0
1350,train1351.aiff,0,0
1351,train1352.aiff,0,0
1352,train1353.aiff,0,0
1353,train1354.aiff,0,0
1354,train1355.aiff,0,2
1355,train1356.aiff,0,2
1356,train1357.aiff,1,0
1357,train1358.aiff,0,0
1358,train1359.aiff,1,0
1359,train1360.aiff,1,0
1360,train1361.aiff,1,0
1361,train1362.aiff,0,2
1362,train1363.aiff,1,2
1363,train1364.aiff,1,0
1364,train1365.aiff,1,2
1365,train1366.aiff,1,0
1366,train1367.aiff,1,2
1367,train1368.aiff,0,0
1368,train1369.aiff,0,2
1369,train1370.aiff,0,2
1370,train1371.aiff,1,0
1371,train1372.aiff,0,2
1372,train1373.aiff,0,1
1373,train1374.aiff,0,2
1374,train1375.aiff,0,0
1375,train1376.aiff,1,0
1376,train1377.aiff,1,0
1377,train1378.aiff,1,0
1378,train1379.aiff,0,0
1379,train1380.aiff,0,0
1380,train1381.aiff,0,0
1381,train1382.aiff,0,2
1382,train1383.aiff,0,1
1383,train1384.aiff,0,2
1384,train1385.aiff,0,2
1385,train1386.aiff,0,2
1386,train1387.aiff,0,0
1387,train1388.aiff,0,0
1388,train1389.aiff,0,1
1389,train1390.aiff,0,1
1390,train1391.aiff,0,2
1391,train1392.aiff,0,0
1392,train1393.aiff,0,0
1393,train1394.aiff,0,1
1394,train1395.aiff,0,4
1395,train1396.aiff,0,2
1396,train1397.aiff,0,0
1397,train1398.aiff,0,0
1398,train1399.aiff,0,0
1399,train1400.aiff,0,1
1400,train1401.aiff,0,1
1401,train1402.aiff,0,0
1402,train1403.aiff,0,0
1403,train1404.aiff,0,2
1404,train1405.aiff,0,0
1405,train1406.aiff,0,1
1406,train1407.aiff,0,2
1407,train1408.aiff,0,2
1408,train1409.aiff,0,0
1409,train1410.aiff,0,0
1410,train1411.aiff,0,0
1411,train1412.aiff,0,2
1412,train1413.aiff,0,0
1413,train1414.aiff,0,0
1414,train1415.aiff,0,0
1415,train1416.aiff,0,2
1416,train1417.aiff,0,0
1417,train1418.aiff,0,0
1418,train1419.aiff,0,2
1419,train1420.aiff,0,1
1420,train1421.aiff,1,3
1421,train1422.aiff,0,2
1422,train1423.aiff,0,2
1423,train1424.aiff,0,1
1424,train1425.aiff,0,2
1425,train1426.aiff,0,1
1426,train1427.aiff,0,2
1427,train1428.aiff,0,2
1428,train1429.aiff,0,2
1429,train1430.aiff,0,2
1430,train1431.aiff,0,2
1431,train1432.aiff,0,0
1432,train1433.aiff,0,0
1433,train1434.aiff,0,2
1434,train1435.aiff,0,2
1435,train1436.aiff,0,2
1436,train1437.aiff,0,0
1437,train1438.aiff,0,2
1438,train1439.aiff,0,2
1439,train1440.aiff,0,1
1440,train1441.aiff,1,0
1441,train1442.aiff,1,0
1442,train1443.aiff,1,0
1443,train1444.aiff,1,0
1444,train1445.aiff,0,0
1445,train1446.aiff,0,0
1446,train1447.aiff,0,2
1447,train1448.aiff,0,0
1448,train1449.aiff,0,2
1449,train1450.aiff,0,1
1450,train1451.aiff,0,1
1451,train1452.aiff,0,1
1452,train1453.aiff,0,4
1453,train1454.aiff,0,1
1454,train1455.aiff,0,1
1455,train1456.aiff,0,0
1456,train1457.aiff,0,1
1457,train1458.aiff,0,1
1458,train1459.aiff,0,1
1459,train1460.aiff,0,0
1460,train1461.aiff,0,0
1461,train1462.aiff,0,0
1462,train1463.aiff,0,1
1463,train1464.aiff,0,2
1464,train1465.aiff,0,1
1465,train1466.aiff,0,2
1466,train1467.aiff,0,2
1467,train1468.aiff,0,0
1468,train1469.aiff,0,0
1469,train1470.aiff,0,0
1470,train1471.aiff,0,1
1471,train1472.aiff,0,1
1472,train1473.aiff,0,2
1473,train1474.aiff,0,2
1474,train1475.aiff,0,2
1475,train1476.aiff,1,0
1476,train1477.aiff,1,0
1477,train1478.aiff,0,0
1478,train1479.aiff,0,0
1479,train1480.aiff,0,0
1480,train1481.aiff,0,2
1481,train1482.aiff,0,1
1482,train1483.aiff,0,0
1483,train1484.aiff,0,0
1484,train1485.aiff,0,1
1485,train1486.aiff,0,2
1486,train1487.aiff,0,0
1487,train1488.aiff,0,1
1488,train1489.aiff,0,1
1489,train1490.aiff,0,1
1490,train1491.aiff,0,2
1491,train1492.aiff,0,0
1492,train1493.aiff,0,0
1493,train1494.aiff,0,2
1494,train1495.aiff,0,0
1495,train1496.aiff,0,0
1496,train1497.aiff,0,2
1497,train1498.aiff,0,0
1498,train1499.aiff,0,0
1499,train1500.aiff,0,2
1500,train1501.aiff,0,2
1501,train1502.aiff,0,2
1502,train1503.aiff,0,1
1503,train1504.aiff,0,2
1504,train1505.aiff,0,1
1505,train1506.aiff,0,2
1506,train1507.aiff,0,2
1507,train1508.aiff,1,0
1508,train1509.aiff,0,0
1509,train1510.aiff,0,0
1510,train1511.aiff,0,0
1511,train1512.aiff,0,0
1512,train1513.aiff,0,0
1513,train1514.aiff,1,3
1514,train1515.aiff,0,2
1515,train1516.aiff,0,0
1516,train1517.aiff,0,1
1517,train1518.aiff,0,1
1518,train1519.aiff,0,1
1519,train1520.aiff,0,1
1520,train1521.aiff,0,1
1521,train1522.aiff,0,1
1522,train1523.aiff,0,1
1523,train1524.aiff,0,1
1524,train1525.aiff,0,2
1525,train1526.aiff,0,2
1526,train1527.aiff,0,2
1527,train1528.aiff,0,2
1528,train1529.aiff,0,0
1529,train1530.aiff,0,2
1530,train1531.aiff,0,0
1531,train1532.aiff,0,2
1532,train1533.aiff,0,2
1533,train1534.aiff,0,0
1534,train1535.aiff,0,0
1535,train1536.aiff,0,2
1536,train1537.aiff,0,2
1537,train1538.aiff,0,0
1538,train1539.aiff,0,2
1539,train1540.aiff,0,2
1540,train1541.aiff,0,0
1541,train1542.aiff,0,2
1542,train1543.aiff,0,1
1543,train1544.aiff,0,0
1544,train1545.aiff,0,2
1545,train1546.aiff,0,2
1546,train1547.aiff,0,2
1547,train1548.aiff,0,2
1548,train1549.aiff,0,2
1549,train1550.aiff,0,1
1550,train1551.aiff,0,1
1551,train1552.aiff,0,1
1552,train1553.aiff,0,1
1553,train1554.aiff,0,1
1554,train1555.aiff,0,0
1555,train1556.aiff,0,1
1556,train1557.aiff,0,1
1557,train1558.aiff,0,1
1558,train1559.aiff,0,1
1559,train1560.aiff,0,2
1560,train1561.aiff,0,1
1561,train1562.aiff,0,2
1562,train1563.aiff,0,1
1563,train1564.aiff,0,1
1564,train1565.aiff,0,0
1565,train1566.aiff,0,1
1566,train1567.aiff,0,1
1567,train1568.aiff,0,2
1568,train1569.aiff,0,2
1569,train1570.aiff,0,2
1570,train1571.aiff,0,2
1571,train1572.aiff,0,1
1572,train1573.aiff,0,1
1573,train1574.aiff,0,1
1574,train1575.aiff,0,2
1575,train1576.aiff,0,2
1576,train1577.aiff,0,1
1577,train1578.aiff,0,1
1578,train1579.aiff,0,1
1579,train1580.aiff,0,1
1580,train1581.aiff,0,2
1581,train1582.aiff,0,2
1582,train1583.aiff,0,1
1583,train1584.aiff,0,2
1584,train1585.aiff,0,1
1585,train1586.aiff,0,2
1586,train1587.aiff,0,2
1587,train1588.aiff,0,2
1588,train1589.aiff,0,2
1589,train1590.aiff,0,1
1590,train1591.aiff,0,2
1591,train1592.aiff,0,2
1592,train1593.aiff,0,2
1593,train1594.aiff,0,1
1594,train1595.aiff,0,2
1595,train1596.aiff,0,2
1596,train1597.aiff,0,1
1597,train1598.aiff,0,1
1598,train1599.aiff,0,1
1599,train1600.aiff,0,1
1600,train1601.aiff,0,0
1601,train1602.aiff,0,1
1602,train1603.aiff,0,1
1603,train1604.aiff,0,2
1604,train1605.aiff,0,1
1605,train1606.aiff,0,1
1606,train1607.aiff,0,1
1607,train1608.aiff,0,1
1608,train1609.aiff,0,2
1609,train1610.aiff,0,1
1610,train1611.aiff,0,2
1611,train1612.aiff,0,1
1612,train1613.aiff,0,2
1613,train1614.aiff,0,2
1614,train1615.aiff,0,2
1615,train1616.aiff,0,2
1616,train1617.aiff,0,0
1617,train1618.aiff,0,0
1618,train1619.aiff,0,2
1619,train1620.aiff,0,2
1620,train1621.aiff,0,0
1621,train1622.aiff,0,2
1622,train1623.aiff,0,0
1623,train1624.aiff,0,0
1624,train1625.aiff,0,0
1625,train1626.aiff,0,0
1626,train1627.aiff,0,0
1627,train1628.aiff,0,2
1628,train1629.aiff,0,2
1629,train1630.aiff,0,0
1630,train1631.aiff,0,0
1631,train1632.aiff,0,1
1632,train1633.aiff,0,2
1633,train1634.aiff,1,0
1634,train1635.aiff,1,0
1635,train1636.aiff,1,0
1636,train1637.aiff,1,0
1637,train1638.aiff,0,2
1638,train1639.aiff,1,0
1639,train1640.aiff,1,0
1640,train1641.aiff,1,0
1641,train1642.aiff,1,0
1642,train1643.aiff,0,2
1643,train1644.aiff,0,2
1644,train1645.aiff,0,2
1645,train1646.aiff,0,1
1646,train1647.aiff,0,1
1647,train1648.aiff,0,2
1648,train1649.aiff,0,3
1649,train1650.aiff,0,0
1650,train1651.aiff,0,0
1651,train1652.aiff,1,0
1652,train1653.aiff,1,0
1653,train1654.aiff,1,3
1654,train1655.aiff,1,3
1655,train1656.aiff,1,0
1656,train1657.aiff,1,3
1657,train1658.aiff,0,2
1658,train1659.aiff,0,2
1659,train1660.aiff,0,0
1660,train1661.aiff,0,2
1661,train1662.aiff,0,2
1662,train1663.aiff,0,0
1663,train1664.aiff,0,0
1664,train1665.aiff,0,2
1665,train1666.aiff,0,2
1666,train1667.aiff,1,2
1667,train1668.aiff,0,2
1668,train1669.aiff,0,1
1669,train1670.aiff,0,2
1670,train1671.aiff,0,0
1671,train1672.aiff,0,2
1672,train1673.aiff,0,2
1673,train1674.aiff,0,0
1674,train1675.aiff,0,2
1675,train1676.aiff,0,0
1676,train1677.aiff,0,0
1677,train1678.aiff,0,0
1678,train1679.aiff,0,0
1679,train1680.aiff,0,0
1680,train1681.aiff,0,0
1681,train1682.aiff,0,0
1682,train1683.aiff,0,0
1683,train1684.aiff,0,0
1684,train1685.aiff,0,0
1685,train1686.aiff,0,0
1686,train1687.aiff,0,0
1687,train1688.aiff,0,1
1688,train1689.aiff,0,0
1689,train1690.aiff,0,0
1690,train1691.aiff,0,0
1691,train1692.aiff,0,0
1692,train1693.aiff,0,0
1693,train1694.aiff,0,0
1694,train1695.aiff,0,2
1695,train1696.aiff,0,0
1696,train1697.aiff,0,2
1697,train1698.aiff,0,2
1698,train1699.aiff,0,0
1699,train1700.aiff,0,2
1700,train1701.aiff,0,0
1701,train1702.aiff,0,2
1702,train1703.aiff,0,2
1703,train1704.aiff,0,2
1704,train1705.aiff,0,2
1705,train1706.aiff,0,2
1706,train1707.aiff,0,2
1707,train1708.aiff,0,2
1708,train1709.aiff,0,2
1709,train1710.aiff,0,2
1710,train1711.aiff,0,0
1711,train1712.aiff,0,0
1712,train1713.aiff,0,0
1713,train1714.aiff,0,2
1714,train1715.aiff,0,0
1715,train1716.aiff,0,1
1716,train1717.aiff,0,0
1717,train1718.aiff,0,2
1718,train1719.aiff,0,2
1719,train1720.aiff,0,0
1720,train1721.aiff,0,0
1721,train1722.aiff,0,0
1722,train1723.aiff,0,0
1723,train1724.aiff,0,0
1724,train1725.aiff,0,0
1725,train1726.aiff,0,0
1726,train1727.aiff,0,0
1727,train1728.aiff,0,1
1728,train1729.aiff,0,1
1729,train1730.aiff,0,0
1730,train1731.aiff,0,0
1731,train1732.aiff,0,0
1732,train1733.aiff,0,0
1733,train1734.aiff,0,0
1734,train1735.aiff,0,2
1735,train1736.aiff,0,0
1736,train1737.aiff,0,2
1737,train1738.aiff,0,1
1738,train1739.aiff,0,1
1739,train1740.aiff,0,1
1740,train1741.aiff,0,1
1741,train1742.aiff,0,0
1742,train1743.aiff,0,1
1743,train1744.aiff,0,1
1744,train1745.aiff,0,2
1745,train1746.aiff,0,1
1746,train1747.aiff,0,1
1747,train1748.aiff,0,2
1748,train1749.aiff,0,0
1749,train1750.aiff,1,0
1750,train1751.aiff,0,2
1751,train1752.aiff,0,2
1752,train1753.aiff,0,2
1753,train1754.aiff,0,1
1754,train1755.aiff,0,2
1755,train1756.aiff,0,2
1756,train1757.aiff,0,1
1757,train1758.aiff,0,2
1758,train1759.aiff,0,2
1759,train1760.aiff,0,2
1760,train1761.aiff,0,2
1761,train1762.aiff,0,1
1762,train1763.aiff,0,1
1763,train1764.aiff,0,1
1764,train1765.aiff,0,1
1765,train1766.aiff,0,1
1766,train1767.aiff,0,0
1767,train1768.aiff,0,0
1768,train1769.aiff,0,2
1769,train1770.aiff,0,1
1770,train1771.aiff,0,0
1771,train1772.aiff,0,0
1772,train1773.aiff,0,2
1773,train1774.aiff,0,2
1774,train1775.aiff,0,0
1775,train1776.aiff,0,2
1776,train1777.aiff,0,2
1777,train1778.aiff,0,2
1778,train1779.aiff,0,2
1779,train1780.aiff,0,2
1780,train1781.aiff,0,2
1781,train1782.aiff,0,1
1782,train1783.aiff,0,2
1783,train1784.aiff,0,0
1784,train1785.aiff,0,1
1785,train1786.aiff,0,2
1786,train1787.aiff,0,2
1787,train1788.aiff,0,0
1788,train1789.aiff,0,2
1789,train1790.aiff,0,2
1790,train1791.aiff,0,2
1791,train1792.aiff,0,0
1792,train1793.aiff,0,0
1793,train1794.aiff,0,0
1794,train1795.aiff,0,2
1795,train1796.aiff,0,0
1796,train1797.aiff,0,1
1797,train1798.aiff,0,0
1798,train1799.aiff,0,0
1799,train1800.aiff,0,1
1800,train1801.aiff,0,2
1801,train1802.aiff,0,2
1802,train1803.aiff,0,2
1803,train1804.aiff,0,2
1804,train1805.aiff,0,2
1805,train1806.aiff,0,1
1806,train1807.aiff,0,2
1807,train1808.aiff,0,2
1808,train1809.aiff,0,0
1809,train1810.aiff,0,2
1810,train1811.aiff,0,2
1811,train1812.aiff,0,0
1812,train1813.aiff,0,1
1813,train1814.aiff,0,2
1814,train1815.aiff,0,0
1815,train1816.aiff,0,0
1816,train1817.aiff,0,2
1817,train1818.aiff,0,0
1818,train1819.aiff,0,0
1819,train1820.aiff,0,0
1820,train1821.aiff,0,0
1821,train1822.aiff,0,0
1822,train1823.aiff,1,0
1823,train1824.aiff,1,0
1824,train1825.aiff,1,0
1825,train1826.aiff,1,0
1826,train1827.aiff,0,0
1827,train1828.aiff,0,2
1828,train1829.aiff,0,0
1829,train1830.aiff,0,0
1830,train1831.aiff,0,2
1831,train1832.aiff,0,0
1832,train1833.aiff,0,2
1833,train1834.aiff,0,0
1834,train1835.aiff,0,0
1835,train1836.aiff,0,0
1836,train1837.aiff,0,2
1837,train1838.aiff,1,0
1838,train1839.aiff,1,0
1839,train1840.aiff,1,0
1840,train1841.aiff,1,0
1841,train1842.aiff,0,2
1842,train1843.aiff,0,2
1843,train1844.aiff,0,2
1844,train1845.aiff,1,0
1845,train1846.aiff,1,0
1846,train1847.aiff,1,0
1847,train1848.aiff,1,0
1848,train1849.aiff,0,2
1849,train1850.aiff,0,0
1850,train1851.aiff,0,1
1851,train1852.aiff,0,1
1852,train1853.aiff,0,0
1853,train1854.aiff,0,1
1854,train1855.aiff,0,0
1855,train1856.aiff,0,0
1856,train1857.aiff,0,0
1857,train1858.aiff,0,0
1858,train1859.aiff,0,2
1859,train1860.aiff,0,1
1860,train1861.aiff,0,2
1861,train1862.aiff,0,0
1862,train1863.aiff,0,0
1863,train1864.aiff,0,1
1864,train1865.aiff,1,0
1865,train1866.aiff,1,0
1866,train1867.aiff,1,0
1867,train1868.aiff,0,2
1868,train1869.aiff,0,2
1869,train1870.aiff,0,0
1870,train1871.aiff,1,0
1871,train1872.aiff,0,3
1872,train1873.aiff,0,0
1873,train1874.aiff,0,0
1874,train1875.aiff,0,2
1875,train1876.aiff,0,0
1876,train1877.aiff,0,2
1877,train1878.aiff,0,2
1878,train1879.aiff,0,0
1879,train1880.aiff,0,0
1880,train1881.aiff,0,0
1881,train1882.aiff,0,0
1882,train1883.aiff,0,0
1883,train1884.aiff,0,1
1884,train1885.aiff,0,2
1885,train1886.aiff,0,2
1886,train1887.aiff,0,2
1887,train1888.aiff,0,2
1888,train1889.aiff,0,2
1889,train1890.aiff,0,2
1890,train1891.aiff,0,1
1891,train1892.aiff,0,2
1892,train1893.aiff,0,0
1893,train1894.aiff,0,0
1894,train1895.aiff,0,1
1895,train1896.aiff,0,1
1896,train1897.aiff,0,1
1897,train1898.aiff,0,0
1898,train1899.aiff,0,0
1899,train1900.aiff,1,0
1900,train1901.aiff,1,0
1901,train1902.aiff,1,0
1902,train1903.aiff,1,0
1903,train1904.aiff,1,0
1904,train1905.aiff,0,2
1905,train1906.aiff,0,1
1906,train1907.aiff,0,2
1907,train1908.aiff,0,2
1908,train1909.aiff,0,2
1909,train1910.aiff,0,1
1910,train1911.aiff,0,2
1911,train1912.aiff,0,2
1912,train1913.aiff,0,1
1913,train1914.aiff,0,4
1914,train1915.aiff,0,2
1915,train1916.aiff,0,2
1916,train1917.aiff,0,2
1917,train1918.aiff,0,2
1918,train1919.aiff,0,2
1919,train1920.aiff,0,2
1920,train1921.aiff,0,2
1921,train1922.aiff,1,2
1922,train1923.aiff,0,1
1923,train1924.aiff,0,2
1924,train1925.aiff,0,1
1925,train1926.aiff,0,1
1926,train1927.aiff,0,1
1927,train1928.aiff,0,1
1928,train1929.aiff,0,1
1929,train1930.aiff,0,1
1930,train1931.aiff,0,1
1931,train1932.aiff,0,1
1932,train1933.aiff,0,1
1933,train1934.aiff,0,1
1934,train1935.aiff,0,1
1935,train1936.aiff,0,2
1936,train1937.aiff,0,2
1937,train1938.aiff,0,1
1938,train1939.aiff,0,1
1939,train1940.aiff,0,2
1940,train1941.aiff,0,2
1941,train1942.aiff,0,1
1942,train1943.aiff,0,1
1943,train1944.aiff,0,1
1944,train1945.aiff,0,2
1945,train1946.aiff,0,2
1946,train1947.aiff,0,2
1947,train1948.aiff,0,2
1948,train1949.aiff,0,2
1949,train1950.aiff,0,2
1950,train1951.aiff,0,2
1951,train1952.aiff,0,2
1952,train1953.aiff,0,1
1953,train1954.aiff,0,2
1954,train1955.aiff,0,2
1955,train1956.aiff,0,2
1956,train1957.aiff,0,1
1957,train1958.aiff,0,1
1958,train1959.aiff,0,2
1959,train1960.aiff,0,2
1960,train1961.aiff,0,2
1961,train1962.aiff,0,0
1962,train1963.aiff,0,2
1963,train1964.aiff,0,2
1964,train1965.aiff,0,2
1965,train1966.aiff,0,2
1966,train1967.aiff,0,1
